date,machine_id,target_units,units_produced,defective_units,downtime_minutes,shift_duration_min,failure_flag,efficiency_pct,defect_rate_pct,downtime_pct,efficiency_pct_baseline,efficiency_pct_zscore,efficiency_pct_breach,defect_rate_pct_baseline,defect_rate_pct_zscore,defect_rate_pct_breach,downtime_pct_baseline,downtime_pct_zscore,downtime_pct_breach,breach_count,severity,is_anomaly
2026-01-03,M4,1022,942,21,87,1440,False,92.17,2.23,6.04,,,False,,,False,,,False,0,NONE,False
2026-01-04,M4,1022,974,18,70,1440,False,95.3,1.85,4.86,,,False,,,False,,,False,0,NONE,False
2026-01-05,M4,1460,1396,32,96,1440,False,95.62,2.29,6.67,,,False,,,False,,,False,0,NONE,False
2026-01-06,M4,1460,1401,38,34,1440,False,95.96,2.71,2.36,94.1,1.17,False,2.18,2.09,True,4.62,-1.24,False,1,LOW,True
2026-01-07,M4,1460,1371,29,67,1440,False,93.9,2.12,4.65,94.41,-0.31,False,2.27,-0.47,False,4.25,0.21,False,0,NONE,False
2026-01-08,M4,1460,1368,22,45,1440,False,93.7,1.61,3.12,94.33,-0.43,False,2.25,-2.18,False,4.3,-0.69,False,0,NONE,False
2026-01-09,M4,1460,1411,37,39,1440,False,96.64,2.62,2.71,94.26,1.71,False,2.17,1.29,False,4.16,-0.88,False,0,NONE,False
2026-01-10,M4,1022,941,24,60,1440,False,92.07,2.55,4.17,94.52,-1.6,False,2.22,0.92,False,4.0,0.11,False,0,NONE,False
2026-01-11,M4,1022,963,23,42,1440,False,94.23,2.39,2.92,94.28,-0.03,False,2.25,0.39,False,4.01,-0.72,False,0,NONE,False
2026-01-12,M4,1460,1337,23,55,1440,False,91.58,1.72,3.82,94.27,-1.73,False,2.26,-1.59,False,3.91,-0.06,False,0,NONE,False
2026-01-13,M4,1460,1353,30,40,1440,False,92.67,2.22,2.78,94.05,-0.82,False,2.22,0.0,False,3.91,-0.8,False,0,NONE,False
2026-01-14,M4,1460,1384,27,73,1440,False,94.79,1.95,5.07,93.94,0.52,False,2.22,-0.78,False,3.82,0.9,False,0,NONE,False
2026-01-15,M4,1460,1354,25,55,1440,False,92.74,1.85,3.82,94.0,-0.79,False,2.2,-1.03,False,3.91,-0.06,False,0,NONE,False
2026-01-16,M4,1460,1341,24,58,1440,False,91.85,1.79,4.03,94.01,-1.36,False,2.15,-1.07,False,3.95,0.06,False,0,NONE,False
2026-01-17,M4,1022,952,14,59,1440,False,93.15,1.47,4.1,93.8,-0.39,False,2.14,-1.89,False,4.07,0.02,False,0,NONE,False
2026-01-18,M4,1022,973,17,60,1440,False,95.21,1.75,4.17,93.87,0.83,False,2.08,-0.84,False,3.93,0.2,False,0,NONE,False
2026-01-19,M4,1460,1361,34,50,1440,False,93.22,2.5,3.47,93.86,-0.4,False,2.07,1.07,False,3.88,-0.37,False,0,NONE,False
2026-01-20,M4,1460,1399,37,65,1440,False,95.82,2.64,4.51,93.69,1.39,False,2.09,1.34,False,3.66,1.08,False,0,NONE,False
2026-01-21,M4,1460,1338,38,41,1440,False,91.64,2.84,2.85,93.68,-1.34,False,2.08,1.88,False,3.81,-1.32,False,0,NONE,False
2026-01-22,M4,1460,1333,26,40,1440,False,91.3,1.95,2.78,93.52,-1.38,False,2.14,-0.41,False,3.68,-1.25,False,0,NONE,False
2026-01-23,M4,1460,1400,31,63,1440,False,95.89,2.21,4.38,93.35,1.48,False,2.16,0.12,False,3.66,0.96,False,0,NONE,False
2026-01-24,M4,1022,956,14,61,1440,False,93.54,1.46,4.24,93.3,0.15,False,2.13,-1.64,False,3.78,0.64,False,0,NONE,False
2026-01-25,M4,1022,950,19,78,1440,False,92.95,2.0,5.42,93.4,-0.29,False,2.05,-0.12,False,3.78,2.27,True,1,LOW,True
2026-01-26,M4,1460,1390,22,67,1440,False,95.21,1.58,4.65,93.31,1.22,False,2.02,-1.07,False,3.96,0.86,False,0,NONE,False
2026-01-27,M4,1460,1388,29,68,1440,False,95.07,2.09,4.72,93.57,0.97,False,2.02,0.18,False,4.02,0.86,False,0,NONE,False
2026-01-28,M4,1460,1347,22,48,1440,False,92.26,1.63,3.33,93.74,-0.94,False,2.01,-0.89,False,4.16,-1.1,False,0,NONE,False
2026-01-29,M4,1460,1395,33,40,1440,False,95.55,2.37,2.78,93.56,1.25,False,1.98,0.9,False,4.03,-1.71,False,0,NONE,False
2026-01-30,M4,1460,1357,31,57,1440,False,92.95,2.28,3.96,93.76,-0.49,False,2.02,0.59,False,3.96,0.0,False,0,NONE,False
2026-01-31,M4,1022,971,19,87,1440,False,95.01,1.96,6.04,93.84,0.74,False,2.06,-0.21,False,3.95,2.59,True,1,LOW,True
2026-02-01,M4,1022,933,21,43,1440,False,91.29,2.25,2.99,93.97,-1.68,False,2.09,0.39,False,4.09,-1.12,False,0,NONE,False
2026-02-02,M4,1460,1394,22,63,1440,False,95.48,1.58,4.38,93.69,1.05,False,2.13,-1.36,False,4.01,0.36,False,0,NONE,False
2026-02-03,M4,1460,1345,31,68,1440,False,92.12,2.3,4.72,93.85,-0.98,False,2.06,0.59,False,4.07,0.64,False,0,NONE,False
2026-02-04,M4,1460,1370,33,35,1440,False,93.84,2.41,2.43,93.59,0.15,False,2.04,0.98,False,4.09,-1.62,False,0,NONE,False
2026-02-05,M4,1460,1351,25,62,1440,False,92.53,1.85,4.31,93.75,-0.75,False,2.0,-0.48,False,4.06,0.24,False,0,NONE,False
2026-02-06,M4,1460,1389,35,74,1440,False,95.14,2.52,5.14,93.84,0.86,False,2.0,1.59,False,4.17,0.97,False,0,NONE,False
2026-02-07,M4,1022,994,16,55,1440,False,97.26,1.61,3.82,93.78,2.4,False,2.02,-1.16,False,4.22,-0.39,False,0,NONE,False
2026-02-08,M4,1022,957,19,70,1440,False,93.64,1.99,4.86,94.05,-0.24,False,2.03,-0.12,False,4.19,0.64,False,0,NONE,False
2026-02-09,M4,1460,1331,33,37,1440,False,91.16,2.48,2.57,94.1,-1.73,False,2.03,1.34,False,4.15,-1.58,False,0,NONE,False
2026-02-10,M4,1460,1342,28,43,1440,False,91.92,2.09,2.99,93.81,-1.03,False,2.09,-0.01,False,4.0,-0.94,False,0,NONE,False
2026-02-11,M4,1460,1374,33,55,1440,False,94.11,2.4,3.82,93.58,0.28,False,2.09,0.93,False,3.88,-0.06,False,0,NONE,False
2026-02-12,M4,1460,1355,34,51,1440,False,92.81,2.51,3.54,93.71,-0.5,False,2.15,1.17,False,3.92,-0.35,False,0,NONE,False
2026-02-13,M4,1460,1410,33,57,1440,False,96.58,2.34,3.96,93.52,1.75,False,2.16,0.57,False,3.97,-0.01,False,0,NONE,False
2026-02-14,M4,1022,958,25,43,1440,False,93.74,2.61,2.99,93.78,-0.02,False,2.16,1.39,False,3.97,-0.95,False,0,NONE,False
2026-02-15,M4,1022,927,14,56,1440,False,90.7,1.51,3.89,93.69,-1.58,False,2.21,-2.08,False,3.75,0.16,False,0,NONE,False
2026-02-16,M4,1460,1394,32,58,1440,False,95.48,2.3,4.03,93.64,0.94,False,2.16,0.37,False,3.82,0.26,False,0,NONE,False
2026-02-17,M4,1460,1402,28,51,1440,False,96.03,2.0,3.54,93.64,1.22,False,2.21,-0.6,False,3.79,-0.3,False,0,NONE,False
2026-02-18,M4,1460,1358,33,57,1440,False,93.01,2.43,3.96,93.92,-0.46,False,2.19,0.69,False,3.71,0.32,False,0,NONE,False
2026-02-19,M4,1460,1408,23,67,1440,False,96.44,1.63,4.65,93.86,1.28,False,2.19,-1.59,False,3.82,1.2,False,0,NONE,False
2026-02-20,M4,1460,1393,44,68,1440,False,95.41,3.16,4.72,94.14,0.61,False,2.17,2.65,True,3.84,1.23,False,1,LOW,True
2026-02-21,M4,1022,965,19,70,1440,False,94.42,1.97,4.86,94.16,0.12,False,2.22,-0.55,False,3.81,1.58,False,0,NONE,False
2026-02-22,M4,1022,941,17,46,1440,False,92.07,1.81,3.19,93.96,-0.99,False,2.24,-1.03,False,3.88,-0.96,False,0,NONE,False
2026-02-23,M4,1460,1331,35,61,1440,False,91.16,2.63,4.24,93.85,-1.37,False,2.23,0.92,False,3.76,0.69,False,0,NONE,False
2026-02-24,M4,1460,1362,29,36,1440,False,93.29,2.13,2.5,93.85,-0.28,False,2.24,-0.25,False,3.88,-2.3,False,0,NONE,False
2026-02-25,M4,1460,1359,29,53,1440,False,93.08,2.13,3.68,93.95,-0.46,False,2.24,-0.26,False,3.85,-0.25,False,0,NONE,False
2026-02-26,M4,1460,1430,28,78,1440,False,97.95,1.96,5.42,93.87,2.14,False,2.23,-0.61,False,3.84,2.36,True,1,LOW,True
2026-02-27,M4,1460,1382,38,70,1440,False,94.66,2.75,4.86,94.24,0.19,False,2.19,1.29,False,3.97,1.13,False,0,NONE,False
2026-02-28,M4,1022,944,18,69,1440,False,92.37,1.91,4.79,94.1,-0.84,False,2.22,-0.66,False,4.04,0.92,False,0,NONE,False
2026-03-01,M4,1022,961,16,76,1440,False,94.03,1.66,5.28,94.0,0.01,False,2.17,-1.12,False,4.17,1.42,False,0,NONE,False
2026-03-02,M4,1460,1367,22,68,1440,False,93.63,1.61,4.72,94.24,-0.32,False,2.18,-1.3,False,4.27,0.55,False,0,NONE,False
2026-03-03,M4,1460,1356,25,69,1440,False,92.88,1.84,4.79,94.11,-0.66,False,2.13,-0.62,False,4.31,0.57,False,0,NONE,False
2026-03-04,M4,1460,1354,26,40,1440,False,92.74,1.92,2.78,93.89,-0.64,False,2.12,-0.42,False,4.4,-1.99,False,0,NONE,False
2026-03-05,M4,1460,1425,25,56,1440,False,97.6,1.75,3.89,93.87,2.06,False,2.08,-0.72,False,4.32,-0.47,False,0,NONE,False
2026-03-06,M4,1460,1395,27,53,1440,False,95.55,1.94,3.68,93.95,0.82,False,2.09,-0.33,False,4.27,-0.64,False,0,NONE,False
2026-03-07,M4,1022,960,20,54,1440,False,93.93,2.08,3.75,93.96,-0.01,False,2.0,0.24,False,4.19,-0.48,False,0,NONE,False
2026-03-08,M4,1022,920,17,61,1440,False,90.02,1.85,4.24,93.92,-1.99,False,2.01,-0.48,False,4.11,0.14,False,0,NONE,False
2026-03-09,M4,1460,1410,33,67,1440,False,96.58,2.34,4.65,93.78,1.29,False,2.01,1.0,False,4.19,0.53,False,0,NONE,False
2026-03-10,M4,1460,1358,30,70,1440,False,93.01,2.21,4.86,94.16,-0.54,False,1.99,0.75,False,4.22,0.73,False,0,NONE,False
2026-03-11,M4,1460,1345,24,52,1440,False,92.12,1.78,3.61,94.14,-0.93,False,2.0,-0.73,False,4.38,-1.05,False,0,NONE,False
2026-03-12,M4,1460,1385,27,66,1440,False,94.86,1.95,4.58,94.08,0.35,False,1.97,-0.07,False,4.38,0.27,False,0,NONE,False
2026-03-13,M4,1460,1355,31,56,1440,False,92.81,2.29,3.89,93.86,-0.54,False,1.97,1.07,False,4.32,-0.63,False,0,NONE,False
2026-03-14,M4,1022,940,12,78,1440,False,91.98,1.28,5.42,93.72,-0.9,False,1.94,-2.96,False,4.25,1.73,False,0,NONE,False
2026-03-15,M4,1022,983,24,59,1440,False,96.18,2.44,4.1,93.7,1.26,False,1.89,1.93,False,4.3,-0.27,False,0,NONE,False
2026-03-16,M4,1460,1367,28,51,1440,False,93.63,2.05,3.54,93.85,-0.11,False,1.95,0.33,False,4.21,-0.99,False,0,NONE,False
2026-03-17,M4,1460,1407,33,73,1440,False,96.37,2.35,5.07,93.85,1.21,False,1.98,1.25,False,4.13,1.39,False,0,NONE,False
2026-03-18,M4,1460,1325,20,71,1440,False,90.75,1.51,4.93,94.1,-1.55,False,2.02,-1.65,False,4.15,1.11,False,0,NONE,False
2026-03-19,M4,1460,1307,32,50,1440,False,89.52,2.45,3.47,93.96,-1.92,False,1.99,1.38,False,4.3,-1.36,False,0,NONE,False
2026-03-20,M4,1460,1398,33,66,1440,False,95.75,2.36,4.58,93.38,1.01,False,2.04,0.92,False,4.27,0.48,False,0,NONE,False
2026-03-21,M4,1022,960,18,61,1440,False,93.93,1.88,4.24,93.39,0.23,False,2.07,-0.52,False,4.34,-0.15,False,0,NONE,False
2026-03-22,M4,1022,936,19,75,1440,False,91.59,2.03,5.21,93.39,-0.76,False,2.05,-0.06,False,4.37,1.39,False,0,NONE,False
2026-03-23,M4,1460,1358,28,75,1440,False,93.01,2.06,5.21,93.51,-0.22,False,2.07,-0.02,False,4.44,1.2,False,0,NONE,False
2026-03-24,M4,1460,1351,33,39,1440,False,92.53,2.44,2.71,93.25,-0.35,False,2.05,1.13,False,4.48,-2.63,False,0,NONE,False
2026-03-25,M4,1460,1389,29,55,1440,False,95.14,2.09,3.82,93.22,0.94,False,2.06,0.08,False,4.33,-0.62,False,0,NONE,False
2026-03-26,M4,1460,1353,22,70,1440,False,92.67,1.63,4.86,93.43,-0.37,False,2.08,-1.29,False,4.34,0.65,False,0,NONE,False
2026-03-27,M4,1460,1348,21,56,1440,False,92.33,1.56,3.89,93.28,-0.46,False,2.06,-1.35,False,4.36,-0.58,False,0,NONE,False
2026-03-28,M4,1022,968,19,71,1440,False,94.72,1.96,4.93,93.24,0.72,False,2.01,-0.13,False,4.36,0.7,False,0,NONE,False
2026-03-29,M4,1022,978,20,61,1440,False,95.69,2.04,4.24,93.44,1.09,False,2.06,-0.05,False,4.33,-0.11,False,0,NONE,False
2026-03-30,M4,1460,1410,23,38,1440,False,96.58,1.63,2.64,93.4,1.58,False,2.03,-1.29,False,4.34,-2.22,False,0,NONE,False
2026-03-31,M4,1460,1344,31,54,1440,False,92.05,2.31,3.75,93.61,-0.72,False,2.0,0.95,False,4.27,-0.6,False,0,NONE,False
2026-04-01,M4,1460,1331,25,49,1440,False,91.16,1.88,3.4,93.3,-1.04,False,2.0,-0.36,False,4.18,-0.92,False,0,NONE,False
2026-04-02,M4,1460,1331,30,51,1440,False,91.16,2.25,3.54,93.33,-1.07,False,2.02,0.77,False,4.07,-0.63,False,0,NONE,False
2026-04-03,M4,1460,1369,31,78,1440,False,93.77,2.26,5.42,93.45,0.17,False,2.01,0.91,False,4.07,1.61,False,0,NONE,False
2026-04-04,M4,1022,943,21,72,1440,False,92.27,2.23,5.0,93.31,-0.61,False,2.0,0.85,False,4.13,0.96,False,0,NONE,False
2026-04-05,M4,1022,956,18,54,1440,False,93.54,1.88,3.75,93.19,0.2,False,2.03,-0.54,False,4.19,-0.47,False,0,NONE,False
2026-04-06,M4,1460,1371,25,61,1440,False,93.9,1.82,4.24,93.33,0.34,False,2.02,-0.71,False,4.08,0.18,False,0,NONE,False
2026-04-07,M4,1460,1355,23,58,1440,False,92.81,1.7,4.03,93.39,-0.35,False,2.0,-1.07,False,4.01,0.02,False,0,NONE,False
2026-04-08,M4,1460,1384,27,38,1440,False,94.79,1.95,2.64,93.41,0.83,False,1.95,0.02,False,4.11,-1.98,False,0,NONE,False
2026-04-09,M4,1460,1397,31,59,1440,False,95.68,2.22,4.1,93.39,1.4,False,1.94,1.11,False,4.02,0.09,False,0,NONE,False
2026-04-10,M4,1460,1411,32,58,1440,False,96.64,2.27,4.03,93.6,1.76,False,1.98,1.17,False,3.97,0.08,False,0,NONE,False
2026-04-11,M4,1022,963,21,45,1440,False,94.23,2.18,3.12,93.91,0.17,False,2.03,0.66,False,3.98,-1.07,False,0,NONE,False
2026-04-12,M4,1022,961,21,65,1440,False,94.03,2.19,4.51,93.88,0.08,False,2.04,0.63,False,3.85,0.84,False,0,NONE,False
2026-04-13,M4,1460,1383,29,56,1440,False,94.73,2.1,3.89,93.76,0.55,False,2.06,0.19,False,3.87,0.03,False,0,NONE,False
2026-04-14,M4,1460,1294,27,74,1440,False,88.63,2.09,5.14,93.63,-3.1,True,2.09,0.01,False,3.96,1.65,False,1,LOW,True
2026-04-15,M4,1460,1394,29,53,1440,False,95.48,2.08,3.68,93.38,1.02,False,2.07,0.04,False,4.06,-0.49,False,0,NONE,False
2026-04-16,M4,1460,1331,33,64,1440,False,91.16,2.48,4.44,93.69,-1.25,False,2.09,2.16,True,4.08,0.47,False,1,LOW,True
2026-04-17,M4,1460,1369,33,77,1440,False,93.77,2.41,5.35,93.69,0.04,False,2.1,1.48,False,4.14,1.61,False,0,NONE,False
2026-04-18,M4,1022,961,17,52,1440,False,94.03,1.77,3.61,93.69,0.17,False,2.11,-1.57,False,4.14,-0.71,False,0,NONE,False
2026-04-19,M4,1022,988,17,63,1440,False,96.67,1.72,4.38,93.82,1.44,False,2.08,-1.54,False,4.04,0.48,False,0,NONE,False
2026-04-20,M4,1460,1358,31,50,1440,False,93.01,2.28,3.47,94.04,-0.48,False,2.07,0.85,False,4.08,-0.86,False,0,NONE,False
2026-04-21,M4,1460,1367,27,64,1440,False,93.63,1.98,4.44,93.98,-0.16,False,2.1,-0.51,False,4.03,0.57,False,0,NONE,False
2026-04-22,M4,1460,1379,26,65,1440,False,94.45,1.89,4.51,94.03,0.2,False,2.12,-1.07,False,4.06,0.61,False,0,NONE,False
2026-04-23,M4,1460,1381,20,70,1440,False,94.59,1.45,4.86,94.01,0.27,False,2.12,-3.02,False,4.19,1.08,False,0,NONE,False
2026-04-24,M4,1460,1398,30,70,1440,False,95.75,2.15,4.86,93.93,0.88,False,2.06,0.31,False,4.24,0.95,False,0,NONE,False
2026-04-25,M4,1022,935,20,53,1440,False,91.49,2.14,3.68,93.87,-1.2,False,2.06,0.31,False,4.3,-0.94,False,0,NONE,False
2026-04-26,M4,1022,976,19,50,1440,False,95.5,1.95,3.47,93.67,0.88,False,2.05,-0.37,False,4.34,-1.46,False,0,NONE,False
2026-04-27,M4,1460,1347,20,70,1440,False,92.26,1.48,4.86,93.78,-0.71,False,2.03,-2.03,False,4.27,0.92,False,0,NONE,False
2026-04-28,M4,1460,1385,29,33,1440,False,94.86,2.09,2.29,93.6,0.58,False,1.99,0.32,False,4.34,-3.17,False,0,NONE,False
2026-04-29,M4,1460,1380,32,58,1440,False,94.52,2.32,4.03,94.05,0.29,False,1.99,1.06,False,4.14,-0.13,False,0,NONE,False
2026-04-30,M4,1460,1409,24,38,1440,False,96.51,1.7,2.64,93.98,1.6,False,2.01,-0.96,False,4.16,-1.91,False,0,NONE,False
2026-05-01,M4,1460,1359,24,78,1440,False,93.08,1.77,5.42,94.36,-0.86,False,1.95,-0.61,False,4.03,1.57,False,0,NONE,False
2026-05-02,M4,1022,951,19,61,1440,False,93.05,2.0,4.24,94.31,-0.83,False,1.91,0.34,False,4.04,0.23,False,0,NONE,False
2026-05-03,M4,1022,948,19,54,1440,False,92.76,2.0,3.75,94.24,-0.95,False,1.92,0.28,False,4.08,-0.37,False,0,NONE,False
2026-05-04,M4,1460,1327,29,46,1440,False,90.89,2.19,3.19,93.96,-2.14,True,1.94,0.93,False,4.04,-0.96,False,1,LOW,True
2026-05-05,M4,1460,1359,25,47,1440,False,93.08,1.84,3.26,93.81,-0.44,False,1.94,-0.37,False,4.02,-0.84,False,0,NONE,False
2026-05-06,M4,1460,1339,32,55,1440,False,91.71,2.39,3.82,93.77,-1.25,False,1.93,1.79,False,3.93,-0.12,False,0,NONE,False
2026-05-07,M4,1460,1337,27,41,1440,False,91.58,2.02,2.85,93.58,-1.15,False,1.96,0.2,False,3.88,-1.15,False,0,NONE,False
2026-05-08,M4,1460,1348,25,57,1440,False,92.33,1.85,3.96,93.36,-0.58,False,2.0,-0.62,False,3.74,0.25,False,0,NONE,False
2026-05-09,M4,1022,924,21,57,1440,False,90.41,2.27,3.96,93.12,-1.63,False,1.98,1.18,False,3.68,0.34,False,0,NONE,False
2026-05-10,M4,1022,944,21,65,1440,False,92.37,2.22,4.51,93.04,-0.38,False,1.99,0.9,False,3.7,0.97,False,0,NONE,False
2026-05-11,M4,1460,1350,29,49,1440,False,92.47,2.15,3.4,92.81,-0.21,False,2.01,0.54,False,3.77,-0.43,False,0,NONE,False
2026-05-12,M4,1460,1371,29,73,1440,False,93.9,2.12,5.07,92.83,0.66,False,2.06,0.29,False,3.67,1.73,False,0,NONE,False
2026-05-13,M4,1460,1376,34,51,1440,False,94.25,2.47,3.54,92.76,0.97,False,2.06,1.92,False,3.86,-0.41,False,0,NONE,False
2026-05-14,M4,1460,1382,25,56,1440,False,94.66,1.81,3.89,92.74,1.27,False,2.07,-1.13,False,3.83,0.08,False,0,NONE,False
2026-05-15,M4,1460,1354,26,30,1440,False,92.74,1.92,2.08,92.61,0.11,False,2.08,-0.73,False,3.92,-2.58,False,0,NONE,False
2026-05-16,M4,1022,966,15,71,1440,False,94.52,1.55,4.93,92.59,1.61,False,2.09,-2.63,False,3.68,1.71,False,0,NONE,False
2026-05-17,M4,1022,976,20,55,1440,False,95.5,2.05,3.82,92.69,2.15,False,2.06,-0.03,False,3.73,0.11,False,0,NONE,False
2026-05-18,M4,1460,1396,29,55,1440,False,95.62,2.08,3.82,92.89,1.81,False,2.06,0.08,False,3.73,0.11,False,0,NONE,False
2026-05-19,M4,1460,1416,34,70,1440,False,96.99,2.4,4.86,93.22,2.42,False,2.05,1.4,False,3.78,1.39,False,0,NONE,False
2026-05-20,M4,1460,1378,27,67,1440,False,94.38,1.96,4.65,93.5,0.47,False,2.09,-0.52,False,3.89,0.93,False,0,NONE,False
2026-05-21,M4,1460,1388,26,44,1440,False,95.07,1.87,3.06,93.69,0.77,False,2.06,-0.79,False,3.95,-1.07,False,0,NONE,False
2026-05-22,M4,1460,1398,28,56,1440,False,95.75,2.0,3.89,93.94,1.06,False,2.05,-0.21,False,3.97,-0.1,False,0,NONE,False
2026-05-23,M4,1022,956,20,61,1440,False,93.54,2.09,4.24,94.19,-0.38,False,2.06,0.12,False,3.96,0.34,False,0,NONE,False
2026-05-24,M4,1022,943,16,62,1440,False,92.27,1.7,4.31,94.41,-1.6,False,2.05,-1.49,False,3.98,0.4,False,0,NONE,False
2026-05-25,M4,1460,1400,30,45,1440,False,95.89,2.14,3.12,94.4,1.1,False,2.01,0.52,False,3.97,-1.05,False,0,NONE,False
2026-05-26,M4,1460,1371,24,42,1440,False,93.9,1.75,2.92,94.65,-0.58,False,2.01,-1.06,False,3.95,-1.24,False,0,NONE,False
2026-05-27,M4,1460,1418,27,50,1440,False,97.12,1.9,3.47,94.65,1.93,False,1.98,-0.34,False,3.79,-0.4,False,0,NONE,False
2026-05-28,M4,1460,1390,33,53,1440,False,95.21,2.37,3.68,94.85,0.25,False,1.94,2.02,True,3.79,-0.14,False,1,LOW,True
2026-05-29,M4,1460,1347,25,65,1440,False,92.26,1.86,4.51,94.89,-1.83,False,1.98,-0.53,False,3.78,0.91,False,0,NONE,False
2026-05-30,M4,1022,951,18,30,1440,False,93.05,1.89,2.08,94.86,-1.21,False,1.98,-0.38,False,3.95,-2.82,False,0,NONE,False
2026-05-31,M4,1022,955,19,84,1440,False,93.44,1.99,5.83,94.75,-0.84,False,2.0,-0.07,False,3.74,2.72,True,1,LOW,True
2026-06-01,M4,1460,1410,38,64,1440,False,96.58,2.7,4.44,94.61,1.24,False,2.0,3.42,True,3.89,0.58,False,1,LOW,True
2026-06-02,M4,1460,1411,37,73,1440,False,96.64,2.62,5.07,94.68,1.18,False,2.04,2.08,True,3.93,1.19,False,1,LOW,True
2026-06-03,M4,1460,1388,26,42,1440,False,95.07,1.87,2.92,94.65,0.26,False,2.06,-0.63,False,3.95,-1.05,False,0,NONE,False
2026-06-04,M4,1460,1312,34,59,1440,False,89.86,2.59,4.1,94.7,-2.98,True,2.05,1.75,False,3.82,0.28,False,1,LOW,True
2026-06-05,M4,1460,1290,27,69,1440,False,88.36,2.09,4.79,94.33,-2.88,True,2.1,-0.05,False,3.9,0.92,False,1,LOW,True
2026-06-06,M4,1022,971,10,73,1440,False,95.01,1.03,5.07,93.8,0.47,False,2.11,-3.26,False,3.96,1.11,False,0,NONE,False
2026-06-07,M4,1022,955,22,71,1440,False,93.44,2.3,4.93,93.9,-0.18,False,2.04,0.6,False,4.02,0.88,False,0,NONE,False
2026-06-08,M4,1460,1373,27,60,1440,False,94.04,1.97,4.17,93.99,0.02,False,2.08,-0.25,False,4.07,0.1,False,0,NONE,False
2026-06-09,M4,1460,1402,31,45,1440,False,96.03,2.21,3.12,93.86,0.88,False,2.07,0.33,False,4.14,-0.99,False,0,NONE,False
2026-06-10,M4,1460,1387,36,49,1440,False,95.0,2.6,3.4,94.01,0.39,False,2.1,1.17,False,4.16,-0.75,False,0,NONE,False
2026-06-11,M4,1460,1363,24,41,1440,False,93.36,1.76,2.85,93.86,-0.21,False,2.15,-0.88,False,4.15,-1.28,False,0,NONE,False
2026-06-12,M4,1460,1348,30,59,1440,False,92.33,2.23,4.1,93.72,-0.59,False,2.11,0.28,False,4.09,0.01,False,0,NONE,False
2026-06-13,M4,1022,947,16,42,1440,False,92.66,1.69,2.92,93.73,-0.45,False,2.13,-1.0,False,4.06,-1.08,False,0,NONE,False
2026-06-14,M4,1022,968,16,67,1440,False,94.72,1.65,4.65,93.7,0.43,False,2.12,-1.03,False,4.12,0.55,False,0,NONE,False
2026-06-15,M4,1460,1382,41,45,1440,False,94.66,2.97,3.12,93.79,0.36,False,2.09,1.86,False,4.04,-1.09,False,0,NONE,False
2026-06-16,M4,1460,1328,27,58,1440,False,90.96,2.03,4.03,93.66,-1.18,False,2.11,-0.16,False,3.94,0.1,False,0,NONE,False
2026-06-17,M4,1460,1348,35,70,1440,False,92.33,2.6,4.86,93.25,-0.42,False,2.07,1.1,False,3.87,1.23,False,0,NONE,False
2026-06-18,M4,1460,1380,22,88,1440,False,94.52,1.59,6.11,93.05,0.68,False,2.12,-1.07,False,4.01,2.64,True,1,LOW,True
2026-06-19,M4,1460,1353,34,63,1440,False,92.67,2.51,4.38,93.39,-0.36,False,2.05,0.92,False,4.15,0.23,False,0,NONE,False
2026-06-20,M4,1022,940,17,66,1440,False,91.98,1.81,4.58,93.7,-1.23,False,2.08,-0.53,False,4.12,0.48,False,0,NONE,False
2026-06-21,M4,1022,957,13,35,1440,False,93.64,1.36,2.43,93.48,0.11,False,2.14,-1.84,False,4.09,-1.78,False,0,NONE,False
2026-06-22,M4,1460,1404,22,54,1440,False,96.16,1.57,3.75,93.49,1.9,False,2.07,-1.07,False,3.91,-0.16,False,0,NONE,False
2026-06-23,M4,1460,1411,32,53,1440,False,96.64,2.27,3.68,93.64,1.9,False,2.04,0.47,False,3.88,-0.2,False,0,NONE,False
2026-06-24,M4,1460,1364,38,48,1440,False,93.42,2.79,3.33,93.69,-0.16,False,2.05,1.53,False,3.92,-0.61,False,0,NONE,False
2026-06-25,M4,1460,1376,25,68,1440,False,94.25,1.82,4.72,93.58,0.42,False,2.06,-0.47,False,3.91,0.83,False,0,NONE,False
2026-06-26,M4,1460,1345,32,71,1440,False,92.12,2.38,4.93,93.64,-0.94,False,2.06,0.63,False,4.05,0.93,False,0,NONE,False
2026-06-27,M4,1022,976,17,81,1440,False,95.5,1.74,5.62,93.62,1.15,False,2.07,-0.66,False,4.11,1.55,False,0,NONE,False
2026-06-28,M4,1022,949,18,64,1440,False,92.86,1.9,4.44,93.83,-0.58,False,2.08,-0.35,False,4.3,0.14,False,0,NONE,False
2026-06-29,M4,1460,1376,29,76,1440,False,94.25,2.11,5.28,93.69,0.33,False,2.1,0.03,False,4.28,1.01,False,0,NONE,False
2026-01-01,M5,1606,1513,27,37,1440,False,94.21,1.78,2.57,,,False,,,False,,,False,0,NONE,False
2026-01-02,M5,1606,1505,34,62,1440,False,93.71,2.26,4.31,,,False,,,False,,,False,0,NONE,False
2026-01-03,M5,1124,1027,17,50,1440,False,91.37,1.66,3.47,,,False,,,False,,,False,0,NONE,False
2026-01-04,M5,1124,1065,23,78,1440,False,94.75,2.16,5.42,,,False,,,False,,,False,0,NONE,False
2026-01-05,M5,1606,1508,33,35,1440,False,93.9,2.19,2.43,,,False,,,False,,,False,0,NONE,False
